x,y,Name,Genre,Critic_Score,User_Score,Global_Sales,Year
-1.087736542876668,0.26105441007878133,The Simpsons Game,Platform,6.0,6.7,1.08,2007.0
-2.588064054109562,0.643091245350064,Dragon Ball Z: Taiketsu,Fighting,3.8,6.0,1.08,2003.0
0.9353563012570169,-0.19429417584390402,Grand Theft Auto: Chinatown Wars,Adventure,9.2,7.4,1.08,2009.0
0.5081772039767268,-0.23246349439833372,Disney's Lilo & Stitch,Action,8.0,7.8,1.08,2002.0
-0.07358978543388658,-0.22443460798845502,Star Fox: Assault,Shooter,6.6,8.1,1.08,2005.0
-0.5649712099758771,0.18774265942737897,FIFA Soccer 11,Sports,7.0,6.7,1.08,2010.0
0.3657960199213771,-0.04424521204111378,Marvel vs. Capcom 3: Fate of Two Worlds,Fighting,8.4,7.1,1.07,2011.0
0.41134742999171325,-0.12419042641291818,Call of Duty 3,Shooter,8.2,7.4,1.07,2006.0
0.46362396328179295,-0.13152160147805853,Prince of Persia,Adventure,8.3,7.4,1.07,2008.0
1.530047254014654,-0.6243417946104355,Tiger Woods PGA Tour 10,Sports,9.0,8.8,1.07,2009.0
-0.30483208188999394,0.1478787828812611,Tomb Raider: Underworld,Adventure,7.5,6.7,1.07,2008.0
1.1185601109137637,-0.4930783547826492,SoulCalibur III,Fighting,8.5,8.5,1.07,2005.0
0.6525547267828804,-0.3786884196586112,Naruto: Ultimate Ninja Storm,Fighting,7.8,8.3,1.07,2008.0
-0.6662843994407192,0.24760636787501872,World Tour Soccer,Sports,7.0,6.5,1.07,2005.0
1.123043526393592,-0.4446689952448734,The Orange Box,Shooter,8.7,8.3,1.07,2007.0
-0.4616616817602313,0.1698723080766818,Spore Creatures,Simulation,7.2,6.7,1.07,2008.0
0.4422050552580517,-0.3525717206184671,Mortal Kombat: Armageddon,Fighting,7.4,8.3,1.06,2006.0
0.6281768557471744,-0.05990440881834375,DiRT 3,Racing,9.0,7.0,1.06,2011.0
0.12854585551757677,-0.3085846702276256,Endless Ocean,Adventure,6.8,8.3,1.06,2008.0
-0.9333940197354559,0.23264488244252732,Sonic Generations,Platform,6.3,6.7,1.06,2011.0
0.4399633475181371,-0.37677640038735494,Wario Land: Shake It!,Platform,7.3,8.4,1.06,2008.0
0.9649703881588427,-0.4258834712698694,Warhawk,Shooter,8.4,8.3,1.06,2007.0
0.0829944454472403,-0.22863945585582116,Spider-Man 2,Platform,7.0,8.0,1.06,2004.0
-0.24859841621254866,-0.3782898436160837,Seek and Destroy,Racing,5.6,8.8,1.06,2002.0
0.4511718862177084,-0.25575300154291497,Darksiders,Action,7.8,7.9,1.06,2010.0
-0.26500762566399916,0.016316207751264362,Mercenaries 2: World in Flames,Shooter,7.1,7.2,1.06,2008.0
-0.5174234611547375,0.14979080215251753,Sega Superstars Tennis,Sports,7.0,6.8,1.06,2008.0
-0.16169809744835337,-0.0015541435994328033,Call of Duty 4: Modern Warfare,Shooter,7.3,7.2,1.05,2007.0
0.8113806654039212,-0.3586885877570891,DiRT,Racing,8.3,8.1,1.05,2007.0
0.08623432256255636,-0.1834380975384618,Resident Evil: The Darkside Chronicles,Shooter,7.2,7.8,1.05,2009.0
1.1093479109649955,-0.5721083965301467,SOCOM: U.S. Navy SEALs Fireteam Bravo 2,Shooter,8.2,8.8,1.05,2006.0
0.5432728757337828,-0.394646751738052,MySims Agents,Adventure,7.5,8.4,1.05,2009.0
0.6567927732735979,-0.31249038279278035,Captain Toad: Treasure Tracker,Puzzle,8.1,8.0,1.05,2018.0
1.0705216241144013,-0.4195491428516778,F-Zero: Maximum Velocity,Racing,8.7,8.2,1.05,2001.0
0.5365477525140393,-0.4672607910447155,Mario Superstar Baseball,Sports,7.2,8.7,1.05,2005.0
0.09071773804238498,-0.1350287380006858,Dave Mirra Freestyle BMX,Sports,7.4,7.6,1.05,2000.0
-0.5574932863698431,0.2991420546105689,Supreme Commander 2,Strategy,7.5,6.2,1.05,2010.0
1.0316953372638085,-0.2669898891732099,Forza Motorsport,Racing,9.2,7.6,1.05,2005.0
0.8579302448496591,-0.41763712358042226,WWE SmackDown vs. Raw 2010,Fighting,8.2,8.3,1.04,2009.0
0.505444758258591,-0.22109081951111245,Sleeping Dogs,Action-Adventure,8.1,7.7,1.04,2012.0
0.44420139400885433,-0.310578363521524,Titan Quest,Role-Playing,7.6,8.1,1.04,2006.0
0.6398572807296851,-0.48513114239541266,Naruto: Clash of Ninja 2,Fighting,7.4,8.7,1.04,2006.0
-0.26525299465310986,0.03410488507931916,LEGO Pirates of the Caribbean: The Video Game,Action,7.2,7.1,1.04,2011.0
0.5599629992885846,-0.20421731480736466,Hotline Miami 2: Wrong Number,Shooter,8.3,7.6,1.04,2015.0
-1.124811859965569,0.47339569818224697,Brink,Shooter,6.8,5.8,1.04,2011.0
-0.12187364122235805,-0.13311671872942962,The Simpsons Game,Platform,6.9,7.7,1.04,2007.0
0.39516473783409195,-0.2580458301390247,LEGO Indiana Jones: The Original Adventures,Adventure,7.7,7.9,1.03,2008.0
-0.2799467794571083,-0.11433119475442552,Miitopia,Role-Playing,6.6,7.7,1.03,2017.0
1.2181390240358712,-0.5205727097945962,Tomb Raider,Action,8.7,8.5,1.03,1996.0
0.2928533789938474,-0.219178800239856,Just Dance 2014,Music,7.6,7.8,1.03,2013.0
-0.9595417122281366,-0.019025918907602378,Sonic Unleashed,Platform,5.3,7.7,1.03,2008.0
1.1091025419758846,-0.5543197192020916,The Elder Scrolls III: Morrowind Game of the Year Edition,Role-Playing,8.3,8.7,1.03,2003.0
0.5908206245549222,-0.4325986090129134,Dragon Ball Z: Budokai Tenkaichi 3,Fighting,7.5,8.5,1.03,2007.0
0.07702212261378835,-0.262468139285959,Serious Sam HD: The First Encounter,Shooter,6.9,8.1,1.03,2009.0
-0.21322183035214132,0.044562387342233487,Tiger Woods PGA Tour 08,Sports,7.4,7.0,1.02,2007.0
-1.6254054844563275,0.8065429238505838,Shrek 2,Platform,6.9,4.7,1.02,2004.0
0.6620289891397175,-0.2252956673784783,Bulletstorm,Shooter,8.5,7.6,1.02,2011.0
1.160135536901451,-0.5648588954876482,Madden NFL 07,Sports,8.4,8.7,1.02,2006.0
0.9234116555901128,-0.2619515427041795,Rock Band 2,Misc,9.0,7.6,1.02,2008.0
1.3179633061470906,-0.5658557421345979,Braid,Platform,8.8,8.6,1.01,2009.0
-0.47360632742713515,0.10221494121640597,Just Cause 3,Action-Adventure,7.0,6.9,1.01,2015.0
0.2970914254845657,-0.15298076337402544,F1 2012,Racing,7.9,7.5,1.01,2012.0
0.024500220334598605,-0.23734828689276416,EyePet,Simulation,6.9,8.0,1.01,2010.0
0.08574358458433481,-0.14786074288235235,Mario & Luigi: Paper Jam,Role-Playing,7.4,7.6,1.01,2016.0
0.333676004595244,-0.32974469682138124,Naruto Shippuden: Ultimate Ninja Storm 2,Fighting,7.3,8.2,1.01,2010.0
0.25378172315414316,-0.04883086923333313,Prince of Persia,Adventure,8.2,7.1,1.01,2008.0
0.6085089174851258,-0.22117249353375465,NBA 2K10,Sports,8.4,7.6,1.01,2009.0
0.6697522817348623,-0.13168494952334323,Resident Evil 5,Action,8.9,7.2,1.01,2009.0
1.0598205168120112,-0.48399850849153747,Rayman Origins,Platform,8.5,8.4,1.0,2011.0
0.541538599391048,-0.36227739830235883,1701 A.D.,Simulation,7.7,8.2,1.0,2006.0
-0.12460608694049441,-0.12174404384220797,Doom 3,Shooter,7.0,7.6,1.0,2004.0
0.7484030248114508,-0.4158067783318083,Empire Earth,Strategy,8.0,8.3,1.0,2001.0
1.0687873477716685,-0.3871797894159855,Excitebike 64,Racing,8.9,8.0,1.0,2000.0
1.5191007777231518,-0.6710024829222396,Final Fantasy Tactics: The War of the Lions,Role-Playing,8.9,8.9,1.0,2007.0
1.0530953935922673,-0.5566125477982011,Final Fantasy XII: Revenant Wings,Role-Playing,8.2,8.7,1.0,2007.0
0.056882298068800664,0.12251390842013896,Knack,Platform,8.4,6.5,1.0,2013.0
0.5982985481609561,-0.3211992138297233,MotorStorm: Pacific Rift,Racing,8.0,8.0,1.0,2008.0
0.08898346169965085,-0.10265938456499318,Pokken Tournament,Fighting,7.6,7.4,1.0,2016.0
0.1711194508806661,-0.3593685323841534,Sonic Adventure 2 Battle,Platform,6.8,8.4,1.0,2002.0
1.9328296285639555,-0.7780612429811375,The Last of Us Remastered,Action-Adventure,9.5,9.1,1.0,2014.0
0.9141994556413449,-0.3409815844516768,Tom Clancy's Ghost Recon Advanced Warfighter 2,Shooter,8.7,7.9,1.0,2007.0
1.1576484601724255,-0.5712748979284815,Valkyria Chronicles,Role-Playing,8.4,8.7,1.0,2008.0
0.7573698557711082,-0.31898805925625623,Viva Pinata,Simulation,8.4,7.9,1.0,2006.0
0.5572305535704487,-0.1928446399201432,Tom Clancy's Splinter Cell: Blacklist,Action-Adventure,8.4,7.5,1.0,2013.0
-0.2567769016716743,0.16650095881098043,NCAA Football 12,Sports,7.8,6.5,1.0,2011.0
0.5392968916511344,-0.38648207807124735,Ace Combat X: Skies of Deception,Simulation,7.6,8.3,1.0,2006.0
-1.4081041724179275,0.324578809023649,Haze,Shooter,5.6,6.5,0.99,2008.0
1.1018866807779204,-0.5913564038526464,The Simpsons: Hit & Run,Racing,8.2,8.8,0.99,2003.0
1.1153369272174063,-0.4461283252393182,DiRT 2,Racing,8.8,8.2,0.99,2009.0
0.6971246608967727,-0.3874789247181962,Apollo Justice: Ace Attorney,Adventure,8.0,8.2,0.99,2008.0
0.7904691887773595,-0.5231646736929166,Midnight Club: LA Remix,Racing,7.7,8.7,0.99,2008.0
-0.22367756866542235,-0.03767565562568024,Army of Two: The 40th Day,Shooter,7.1,7.3,0.99,2010.0
0.6025365946516745,-0.25500117696389296,Tom Clancy's Splinter Cell: Blacklist,Action-Adventure,8.3,7.7,0.98,2013.0
-0.2980902652512921,0.31264421004861515,FIFA Soccer 10,Sports,8.3,5.9,0.98,2009.0
-0.20922915285053478,0.12854910153611906,Pro Evolution Soccer 2008,Sports,7.8,6.6,0.98,2008.0
-0.26823080936035615,0.06326623729459507,Sniper Elite V2,Shooter,7.4,6.9,0.98,2012.0
-1.8820782181330666,0.3631467036206068,Zoo Tycoon DS,Strategy,4.6,6.6,0.98,2005.0
1.309749275573724,-0.623889105333624,Suikoden III,Role-Playing,8.6,8.8,0.98,2002.0
1.0185071532323924,-0.33785525725390264,Fallout 3,Role-Playing,9.0,7.8,0.98,2008.0
1.2641978655033883,-0.5439438909618198,The Witcher 2: Assassins of Kings,Role-Playing,8.8,8.5,0.98,2011.0
1.5631632804398647,-0.7363670211864056,Fire Emblem,Strategy,8.8,9.1,0.97,2003.0
-0.4554461482139928,-0.23260907572594416,Dirge of Cerberus: Final Fantasy VII,Shooter,5.8,8.2,0.97,2006.0
0.8559505995178143,-0.3674790928166744,Brutal Legend,Action,8.5,8.0,0.97,2009.0
-0.41957882437536337,0.15466580057626333,Band Hero,Misc,7.4,6.6,0.97,2009.0
1.7767528290800094,-0.7172823619091908,Grand Theft Auto: San Andreas,Action,9.4,8.9,0.97,2005.0
1.457366675495193,-0.7249126722765417,Dark Cloud 2,Role-Playing,8.6,9.1,0.96,2003.0
-0.12285511717880165,-0.06196200941721063,Guitar Hero: Warriors of Rock,Misc,7.3,7.3,0.96,2010.0
0.6433592202530706,-0.36556707354541806,Star Fox 64 3D,Shooter,8.0,8.1,0.96,2011.0
-0.07057858388872226,-0.0692931844823509,LEGO Pirates of the Caribbean: The Video Game,Action,7.4,7.3,0.96,2011.0
-1.4827622379929084,0.6926873520259994,Sea of Thieves,Action-Adventure,6.9,5.0,0.96,2018.0
0.895775055743809,-0.4990416679466712,de Blob,Platform,8.1,8.5,0.96,2008.0
-1.121309920442183,0.5929597670322416,Madden NFL 25,Sports,7.4,5.2,0.96,2013.0
-1.6254243361516099,0.2958701460851843,Gangs of London,Adventure,5.0,6.7,0.96,2006.0
0.6465990973683867,-0.3203657152280589,Harvest Moon 3D: A New Beginning,Simulation,8.2,7.9,0.95,2012.0
-0.7626255937238352,-0.09821930870038426,Sonic Unleashed,Platform,5.6,7.8,0.95,2008.0
1.2649506658896792,-0.505158535085294,LEGO Harry Potter: Years 5-7,Action,9.0,8.3,0.95,2011.0
0.32621477440816876,-0.348992704143881,SpongeBob SquarePants: Battle for Bikini Bottom,Platform,7.3,8.2,0.95,2003.0
0.0917326008367453,-0.021880671591524316,Poker Night at the Inventory,Misc,8.0,7.0,0.95,2010.0
-1.1061442493552454,0.19514571444447706,Red Steel,Shooter,5.9,6.8,0.95,2006.0
-0.6401388652243623,0.08075577932043897,Lost Planet 2,Shooter,6.6,7.0,0.95,2010.0
0.49649462071789185,-0.225758150725974,Driver: San Francisco,Racing,8.2,7.6,0.95,2011.0
-0.38672486035822223,-0.03172213653234265,Killzone,Shooter,6.8,7.3,0.94,2004.0
-0.2911386247377211,-0.14320320573817524,The SpongeBob SquarePants Movie,Platform,6.6,7.7,0.94,2004.0
-0.8601726229808988,0.5740925690345954,Skylanders: Spyro's Adventure,Action,8.0,5.1,0.94,2011.0
0.3384214824831425,-0.20697262675096995,Brutal Legend,Action,7.9,7.6,0.94,2009.0
0.8432531534646194,-0.4739218155534764,Castlevania: Lament of Innocence,Action,8.1,8.4,0.94,2003.0
-0.007338880888182594,0.06218771662500343,NCAA Football 10,Sports,8.1,6.7,0.94,2009.0
-0.7100681463304039,0.4794850045325104,EA Sports Active 2,Sports,8.0,5.4,0.94,2010.0
0.9634981742241775,-0.319151407301541,Prince of Persia: The Sands of Time,Adventure,9.0,7.7,0.94,2003.0
-2.020466724686808,0.635351700171712,Sniper: Ghost Warrior,Shooter,5.4,5.5,0.93,2010.0
0.16241468232907824,-0.38182454092706986,Kingdom Hearts Re:coded,Role-Playing,6.8,8.4,0.93,2011.0
1.4103263580712337,-0.6303867817970992,Guitar Hero: Metallica,Misc,8.9,8.7,0.93,2009.0
1.1101174047702451,-0.44117165279293,Bayonetta,Action,8.9,8.1,0.93,2010.0
-0.2699650857030907,0.09563559073028802,Cars,Racing,7.6,6.7,0.93,2006.0
0.07579527766823446,-0.1735247526456854,Operation Flashpoint: Dragon Rising,Shooter,7.4,7.6,0.93,2009.0
0.9211866412691576,-0.19400483461237736,Monster Hunter: World,Action,9.4,7.2,0.93,2018.0
-1.8322532164577714,0.9522236917407232,NCAA Football 13,Sports,7.1,4.1,0.93,2012.0
1.1422185684010953,-0.6663449457780621,Phoenix Wright: Ace Attorney,Adventure,8.1,9.0,0.93,2005.0
0.4006630161082804,-0.0964884041920868,NCAA Football 11,Sports,8.5,7.1,0.93,2010.0
-0.8484921979983875,0.14886583545752607,007: The World is not Enough,Shooter,6.4,6.8,0.92,2000.0
0.7220455084439,-0.046864736727793184,Overwatch,Shooter,9.5,6.7,0.92,2016.0
-0.08451956830642966,-0.1789439084395694,Dante's Inferno,Action,7.0,7.7,0.92,2010.0
-0.4190713929781833,0.21123983378084413,NCAA Football 14,Sports,7.7,6.3,0.92,2013.0
0.033483744713214005,-0.04837817995652182,WWE SmackDown vs. Raw 2009,Fighting,7.8,7.1,0.92,2008.0
1.868363080617862,-0.820598757448218,Xenoblade Chronicles,Role-Playing,9.3,9.2,0.92,2012.0
-0.22117379851743857,0.06089173467584326,Crysis 3,Shooter,7.6,6.8,0.92,2013.0
-0.8074242034078801,0.020511261547945997,Starsky & Hutch,Racing,6.0,7.3,0.92,2003.0
0.3814858158244539,-0.29333384356360764,Blue Dragon,Role-Playing,7.7,7.9,0.92,2007.0
-0.9632556339027154,0.06350146529183799,Dynasty Warriors 7,Action,5.8,7.2,0.91,2011.0
-0.10889743934213557,0.1398401024006979,Crysis 3,Shooter,8.2,6.4,0.91,2013.0
0.18682809847902485,-0.09778438614124733,Tom Clancy's EndWar,Strategy,8.0,7.2,0.91,2008.0
-0.5629770295013973,-0.1887853733803877,Sonic Riders: Zero Gravity,Racing,5.8,8.0,0.91,2008.0
0.8440059538509102,-0.43513645967695,Colin McRae Rally 2.0,Racing,8.3,8.2,0.91,2000.0
-0.5293514134026828,0.17428482315293195,Operation Flashpoint: Dragon Rising,Shooter,7.3,6.5,0.91,2009.0
-1.3468441147492327,0.506217740894751,Homefront,Shooter,6.6,5.6,0.9,2011.0
0.5246198002660946,-0.44276677004430154,Lost Odyssey,Role-Playing,7.5,8.4,0.9,2008.0
0.6971413543157319,-0.29532753685750623,DJ Hero,Misc,8.5,7.7,0.9,2009.0
-0.07803981407579752,-0.08854119180485068,Marvel: Ultimate Alliance 2,Role-Playing,7.4,7.3,0.9,2009.0
1.5089071018179407,-0.678877815357518,Burnout Revenge,Racing,9.0,8.8,0.9,2005.0
-0.7374593771875971,0.22460620196196415,SOCOM 4: U.S. Navy SEALs,Shooter,7.0,6.4,0.9,2011.0
-1.2146733000180523,0.21797273824156244,James Cameron's Avatar: The Game,Action,5.8,6.7,0.9,2009.0
0.5813797490360016,-0.40168858557166537,Killzone: Liberation,Shooter,7.8,8.2,0.9,2006.0
0.6358979900659952,-0.3848150808679178,Resistance: Retribution,Shooter,8.0,8.1,0.9,2009.0
-2.0466144171794896,0.3836808988215827,Spider-Man 3,Platform,4.4,6.5,0.9,2007.0
0.6904162310959886,-0.36794157616417006,X-Men Legends,Role-Playing,8.2,8.0,0.9,2004.0
-0.43725042388660845,0.03539107295779493,Buzz! Master Quiz,Misc,7.0,7.0,0.9,2008.0
0.4800665595711597,-0.3418248771240258,Blitz: The League,Sports,7.8,8.0,0.89,2005.0
1.3052825535128545,-0.5801470770107096,Castlevania: Circle of the Moon,Platform,8.9,8.5,0.89,2001.0
-0.188319834500297,-0.12549620243276277,Pure,Racing,7.0,7.5,0.89,2008.0
0.9005205336317068,-0.37626959787625974,Ni no Kuni II: Revenant Kingdom,Role-Playing,8.7,7.9,0.89,2018.0
1.2440391892631184,-0.6696346210211214,Fire Emblem: The Sacred Stones,Strategy,8.4,8.9,0.89,2005.0
0.6458629904010543,-0.26699968324389445,Metal Gear Solid V: Ground Zeroes,Action-Adventure,8.5,7.6,0.89,2014.0
1.091693004872709,-0.5992317362879244,Dissidia 012: Duodecim Final Fantasy,Fighting,8.3,8.7,0.89,2011.0
0.6802058617718191,-0.46796829646013877,Resident Evil: Revelations,Action,7.8,8.4,0.89,2012.0
0.17089077531051397,-0.2494284671954084,Call of Duty: World at War,Shooter,7.4,7.8,0.89,2008.0
0.8960371181518785,-0.42467895741403566,The Tomb Raider Trilogy,Action,8.5,8.1,0.89,2011.0
0.047686791538990796,0.13563525453333208,Assassin's Creed III,Action-Adventure,8.6,6.3,0.89,2012.0
0.10964741106077731,-0.33891601120581993,Fossil Fighters,Role-Playing,6.9,8.2,0.89,2009.0
-2.2935486678149974,0.5865615313090827,Duke Nukem Forever,Shooter,4.6,5.8,0.89,2011.0
0.07306283195009858,-0.16215207775846402,The Simpsons Game,Platform,7.5,7.5,0.89,2007.0
0.08078612454524327,-0.06854135990332864,Buzz! Quiz TV,Misc,7.9,7.1,0.88,2008.0
0.5423080931962982,-0.23134065456514277,F1 2010,Racing,8.4,7.5,0.88,2010.0
0.2764420112660741,-0.24309413877721764,Call of Juarez: Bound in Blood,Shooter,7.7,7.7,0.88,2009.0
-0.49873915712545575,-0.036307793724561964,The Lord of the Rings: War in the North,Role-Playing,6.6,7.3,0.88,2011.0
-0.7451471246685013,0.733819649732919,Call of Duty: Modern Warfare 2,Shooter,9.0,4.3,0.88,2009.0
-0.33294272629556093,0.0385174001555691,Sonic Chronicles: The Dark Brotherhood,Role-Playing,7.3,6.9,0.88,2008.0
1.465352030498408,-0.5569392438887714,Rock Band 3,Misc,9.4,8.3,0.88,2010.0
-0.44422091609546216,-0.01943428902081427,F1 2009,Racing,6.8,7.2,0.88,2009.0
-0.08725201402456598,-0.16757123355234774,WWE SmackDown vs. Raw 2011,Fighting,7.1,7.6,0.88,2010.0
0.4798211905820495,-0.32403619979597126,Sleeping Dogs,Action-Adventure,7.9,7.9,0.87,2012.0
0.21395510865182488,-0.33578968400804576,Kingdom Hearts Re: Chain of Memories,Role-Playing,7.2,8.1,0.87,2008.0
-0.9570212486611941,0.17169285925461125,Super Bomberman R,Puzzle,6.3,6.7,0.87,2017.0
-0.1318052547194998,-0.06662934063207249,Paper Mario: Color Splash,Action-Adventure,7.4,7.2,0.87,2016.0
-0.4999826954899684,-0.039515794944978574,Tony Hawk's Project 8,Sports,6.6,7.3,0.87,2006.0
0.5589982167510994,-0.04091121763445557,Grand Theft Auto IV,Action,9.2,6.7,0.87,2008.0
0.8980334569026818,-0.382685600317093,GRID,Racing,8.7,7.9,0.87,2008.0
0.440994903731456,-0.17147694611750297,DiRT,Racing,8.4,7.3,0.87,2007.0
0.7912386825826098,-0.39222792995570055,Red Faction: Guerrilla,Shooter,8.4,8.0,0.87,2009.0
-0.759123654200449,0.02134476014961044,Mario Party: Star Rush,Party,6.2,7.2,0.87,2016.0
1.7620757376949698,-0.7735670538822448,Vagrant Story,Role-Playing,9.3,9.0,0.87,2000.0
-0.9137115463307727,0.06754296511391933,Mercenaries 2: World in Flames,Shooter,6.0,7.1,0.87,2008.0
0.5231308929124713,-0.4281860939366635,Ghostbusters: The Video Game,Action,7.6,8.3,0.87,2009.0
0.6732353695629651,-0.5227936584387478,Endless Ocean: Blue World,Simulation,7.6,8.6,0.87,2010.0
0.012572268086653375,-0.21285426589234968,Wii Fit U,Misc,7.2,7.7,0.86,2014.0
0.11488362692689696,-0.25172129579151803,Tales of the Abyss,Role-Playing,7.3,7.8,0.86,2012.0
0.16491845247706202,-0.2832571506255464,Lemmings,Puzzle,7.3,7.9,0.86,2006.0
0.8355465542884333,-0.4753811455479216,Winning Eleven: Pro Evolution Soccer 2007,Sports,8.2,8.3,0.86,2007.0
1.449414707329897,-0.7085833249429322,Rise of Nations,Strategy,8.8,8.9,0.86,2003.0
-0.6401221718054038,0.1729071671811293,Guitar Hero: Warriors of Rock,Misc,7.1,6.5,0.86,2010.0
1.7608321993304572,-0.7767750551026615,Bayonetta 2,Action,9.3,9.0,0.86,2014.0
-2.4047913125006577,1.1314340077587892,Mafia III,Action-Adventure,6.5,3.6,0.86,2016.0
-0.3979167056388352,-0.0605941475160923,Tomb Raider: Anniversary,Action,6.8,7.3,0.85,2007.0
0.8888212569539137,-0.46171564206459,2010 FIFA World Cup South Africa,Sports,8.4,8.2,0.85,2010.0
0.6909236624931693,-0.3113675429595894,Ninja Gaiden Sigma 2,Action,8.5,7.7,0.85,2009.0
-0.13653403918843962,-0.09725002284179353,Dragon Ball Z: Burst Limit,Fighting,7.3,7.3,0.85,2008.0
-0.3911915824190922,0.012019891790571608,Army of Two: The 40th Day,Shooter,7.1,7.0,0.85,2010.0
0.30929597528321523,-0.42948207588582366,The Legendary Starfy,Platform,7.1,8.4,0.85,2009.0
1.0389257336044089,-0.556323206566675,Burnout Legends,Racing,8.4,8.5,0.85,2005.0
0.5908540113928394,-0.24829583329153299,NCAA Football 11,Sports,8.5,7.5,0.85,2010.0
0.8776127182543424,-0.58273904090903,The House of the Dead: Overkill,Shooter,7.9,8.7,0.85,2009.0
0.3361964681621873,-0.1390259186591679,Darksiders II,Action-Adventure,8.3,7.2,0.85,2012.0
0.42381404219843244,-0.32632902839208083,Ghostbusters: The Video Game,Action,7.8,7.9,0.84,2009.0
0.6217116366591776,-0.47667712749708174,Spider-Man 2,Action,7.7,8.4,0.84,2004.0
-0.5948161307241779,0.11075063013737978,Sniper Elite V2,Shooter,7.0,6.7,0.84,2012.0
1.1310267231204825,-0.6952169567618119,Xenoblade Chronicles X,Role-Playing,8.1,9.0,0.84,2015.0
0.5828853498085835,-0.3241178738186134,NBA 2K10,Sports,8.2,7.8,0.84,2009.0
-1.1130980481451405,0.23247174032655826,The Incredibles,Action,6.2,6.5,0.84,2004.0
0.5828853498085835,-0.3241178738186134,Skate 2,Sports,8.2,7.8,0.84,2009.0
-0.14674440851260898,-0.19727674313776225,ZombiU,Action,6.9,7.7,0.84,2012.0
0.9353708363996526,-0.5206641778879232,Rogue Galaxy,Role-Playing,8.3,8.4,0.84,2007.0
0.7897497752289863,-0.3776472538480625,MLB 13: The Show,Sports,8.5,7.9,0.84,2013.0
-1.7471415708458327,0.24783180180157716,Blazing Angels: Squadrons of WWII,Simulation,4.7,6.8,0.84,2007.0
1.499204163890951,-0.7223305024489057,Metroid: Zero Mission,Adventure,8.9,8.9,0.84,2004.0
-0.6804373660096205,0.3400470969672357,NCAA Football 12,Sports,7.7,5.8,0.83,2011.0
-0.9940965657500953,0.38403414735807717,Madden NFL 25,Sports,7.1,5.8,0.83,2013.0
0.8385410624146383,-0.4123911099025073,DJ Hero 2,Misc,8.5,8.0,0.83,2010.0
-4.30464462774858,1.804543037578824,Call of Duty: Modern Warfare 3,Shooter,4.5,1.9,0.83,2011.0
-0.766339515398414,-0.015691924500943963,Time Crisis 4,Shooter,6.1,7.3,0.83,2007.0
-0.2458158902375369,-0.11320835492123452,Need for Speed: Nitro,Racing,7.0,7.4,0.83,2009.0
-3.1082922300244524,0.9992731620243707,Duke Nukem Forever,Shooter,4.3,4.5,0.83,2011.0
0.033500438132173106,0.043773207904168325,Madden NFL 07,Sports,8.3,6.6,0.83,2006.0
0.37701909376358345,-0.2495918152406931,Stranglehold,Shooter,8.0,7.6,0.83,2007.0
-0.12557086947797846,0.04156205333070094,Tiger Woods PGA Tour 11,Sports,7.9,6.7,0.83,2010.0
-1.430959749262092,0.8130849194776589,Dragon Age II,Role-Playing,7.7,4.3,0.83,2011.0
0.9819204158453895,-0.5796127137112557,WWE SmackDown vs. Raw 2009,Fighting,8.2,8.6,0.83,2008.0
1.6114805230662534,-0.6433821347240506,Rayman Origins,Platform,9.5,8.5,0.83,2011.0
-2.2031819546416576,0.4800371345496387,Sniper: Ghost Warrior,Shooter,4.5,6.1,0.83,2011.0
-0.6184767464878337,-0.1345041687719168,Dragon Ball: Raging Blast 2,Fighting,6.0,7.7,0.83,2010.0
0.6861948780242296,-0.3419882251693105,Sid Meier's Civilization Revolution,Strategy,8.4,7.8,0.83,2008.0
0.837297524050126,-0.41559911112292397,Tony Hawk's Underground 2 Remix,Sports,8.5,8.0,0.82,2005.0
0.6281913908898091,-0.3862744108623629,Marvel: Ultimate Alliance,Role-Playing,8.1,8.0,0.82,2006.0
1.5512353281919191,-0.7118730001859913,Tony Hawk's Pro Skater 3,Sports,9.1,8.8,0.82,2001.0
-0.12008928462274845,0.11096809141694822,Need for Speed: Hot Pursuit 2,Racing,8.2,6.4,0.82,2002.0
0.09197581154953227,-0.4581907388242883,MediEvil: Resurrection,Adventure,6.5,8.6,0.82,2005.0
-0.7085813972531043,0.04638293852016302,The Lord of the Rings: War in the North,Role-Playing,6.5,7.0,0.82,2011.0
1.3421291950316026,-0.6825482999254302,Patapon,Platform,8.7,8.8,0.82,2008.0
-1.7092779082564002,0.6771000352007274,The Crew 2,Racing,6.5,5.0,0.82,2018.0
1.4534073848315034,-0.6245966107490468,Shin Megami Tensei: Persona 4,Role-Playing,9.2,8.5,0.82,2008.0
0.17215100709398518,-0.1540690781143015,Ready 2 Rumble Boxing: Round 2,Fighting,7.9,7.3,0.81,2000.0
0.5134279549854817,-0.47163878102805107,Tales of Destiny II,Role-Playing,7.5,8.4,0.81,2001.0
0.48356849909454575,-0.22226080827403108,The Legend of Zelda: Four Swords Adventures,Adventure,8.4,7.4,0.81,2004.0
1.0272264569266158,-0.6417692507550057,Valkyrie Profile,Role-Playing,8.1,8.8,0.81,2000.0
-0.5664455821868655,-0.12404666650900206,Shaun White Snowboarding,Sports,6.2,7.6,0.81,2008.0
0.5448118633442818,-0.1327732642636193,Empire: Total War,Strategy,8.9,7.0,0.81,2009.0
